agency_name,url,portal,csv,pdf,other
Bedminster Twp NJ PD,https://transparency.flocksafety.com/bedminster-twp-nj-pd,0,0,0,0
Bee Cave TX PD,https://transparency.flocksafety.com/bee-cave-tx-pd,0,0,0,0
Beebe AR PD,https://transparency.flocksafety.com/beebe-ar-pd,0,0,0,0
Beech Grove IN PD,https://transparency.flocksafety.com/beech-grove-in-pd,0,0,0,0
Beecher IL PD,https://transparency.flocksafety.com/beecher-il-pd,1,0,0,0
Bel Aire KS PD,https://transparency.flocksafety.com/bel-aire-ks-pd,1,0,0,1
Bell CA PD,https://transparency.flocksafety.com/bell-ca-pd,1,0,0,1
Bell Gardens CA PD,https://transparency.flocksafety.com/bell-gardens-ca-pd,0,0,0,0
Bellaire TX PD,https://transparency.flocksafety.com/bellaire-tx-pd,0,0,0,0
Bellbrook OH PD,https://transparency.flocksafety.com/bellbrook-oh-pd,0,0,0,0
Belle Isle FL PD,https://transparency.flocksafety.com/belle-isle-fl-pd,1,0,0,1
Belle Meade TN PD,https://transparency.flocksafety.com/belle-meade-tn-pd,0,0,0,0
Belle Plaine KS PD,https://transparency.flocksafety.com/belle-plaine-ks-pd,0,0,0,0
Belle Plaine MN PD,https://transparency.flocksafety.com/belle-plaine-mn-pd,0,0,0,0
Bellefontaine OH PD,https://transparency.flocksafety.com/bellefontaine-oh-pd,1,0,0,0
Belleville IL PD,https://transparency.flocksafety.com/belleville-il-pd,0,0,0,0
Bellevue Borough PA PD,https://transparency.flocksafety.com/bellevue-borough-pa-pd,0,0,0,0
Bellevue ID PD,https://transparency.flocksafety.com/bellevue-id-pd,0,0,0,0
Bellevue KY PD,https://transparency.flocksafety.com/bellevue-ky-pd,0,0,0,0
Bellingham MA PD,https://transparency.flocksafety.com/bellingham-ma-pd,0,0,0,0
Bellingham WA PD,https://transparency.flocksafety.com/bellingham-wa-pd,0,0,0,0
Bellville TX PD,https://transparency.flocksafety.com/bellville-tx-pd,0,0,0,0
Bellwood IL PD,https://transparency.flocksafety.com/bellwood-il-pd,0,0,0,0
Belmont CA PD,https://transparency.flocksafety.com/belmont-ca-pd,1,0,0,1
Belmont MA PD,https://transparency.flocksafety.com/belmont-ma-pd,0,0,0,0
Belmont MS PD,https://transparency.flocksafety.com/belmont-ms-pd,0,0,0,0
Belmont NC PD,https://transparency.flocksafety.com/belmont-nc-pd,1,0,0,0
Belpre OH PD,https://transparency.flocksafety.com/belpre-oh-pd,0,0,0,0
Belton MO PD,https://transparency.flocksafety.com/belton-mo-pd,0,0,0,0
Belvedere CA PD,https://transparency.flocksafety.com/belvedere-ca-pd,0,0,0,0
Belvidere IL PD,https://transparency.flocksafety.com/belvidere-il-pd,0,0,0,0
Bement IL PD,https://transparency.flocksafety.com/bement-il-pd,0,0,0,0
Ben Hill County GA SO,https://transparency.flocksafety.com/ben-hill-county-ga-so,0,0,0,0
Benicia CA PD,https://transparency.flocksafety.com/benicia-ca-pd,1,0,1,1
Bensalem Township PA PD,https://transparency.flocksafety.com/bensalem-township-pa-pd,0,0,0,0
Bensenville IL PD,https://transparency.flocksafety.com/bensenville-il-pd,0,0,0,0
Benson AZ PD,https://transparency.flocksafety.com/benson-az-pd,0,0,0,0
Bentley KS PD,https://transparency.flocksafety.com/bentley-ks-pd,0,0,0,0
Bentleyville OH PD,https://transparency.flocksafety.com/bentleyville-oh-pd,0,0,0,0
Benton County AR SO,https://transparency.flocksafety.com/benton-county-ar-so,0,0,0,0
Benton County WA SO,https://transparency.flocksafety.com/benton-county-wa-so,0,0,0,0
Benton IL PD,https://transparency.flocksafety.com/benton-il-pd,0,0,0,0
Benton KS PD,https://transparency.flocksafety.com/benton-ks-pd,0,0,0,0
Bentonville AR PD,https://transparency.flocksafety.com/bentonville-ar-pd,0,0,0,0
Berea KY PD,https://transparency.flocksafety.com/berea-ky-pd,0,0,0,0
Berea OH PD,https://transparency.flocksafety.com/berea-oh-pd,0,0,0,0
Bergen County NJ Prosecutors Office,https://transparency.flocksafety.com/bergen-county-nj-prosecutors-office,0,0,0,0
Bergen County NJ SO,https://transparency.flocksafety.com/bergen-county-nj-so,0,0,0,0
Berkeley,https://transparency.flocksafety.com/berkeley,0,0,0,0
Berkeley CA PD,https://transparency.flocksafety.com/berkeley-ca-pd,1,0,1,0
Berkeley County SC SO,https://transparency.flocksafety.com/berkeley-county-sc-so,0,0,0,0
Berkeley Heights NJ PD,https://transparency.flocksafety.com/berkeley-heights-nj-pd,0,0,0,0
Berkeley IL PD,https://transparency.flocksafety.com/berkeley-il-pd,0,0,0,0
Berkeley MO PD,https://transparency.flocksafety.com/berkeley-mo-pd,0,0,0,0
Berkley CA PD,https://transparency.flocksafety.com/berkley-ca-pd,0,0,0,0
Berkley Dept of Public Safety MI,https://transparency.flocksafety.com/berkley-dept-of-public-safety-mi,0,0,0,0
Berlin CT PD,https://transparency.flocksafety.com/berlin-ct-pd,0,0,0,0
Berlin NJ PD,https://transparency.flocksafety.com/berlin-nj-pd,0,0,0,0
Bernalillo NM PD,https://transparency.flocksafety.com/bernalillo-nm-pd,0,0,0,0
Bernards Twp NJ PD,https://transparency.flocksafety.com/bernards-twp-nj-pd,0,0,0,0
Bernardsville NJ PD,https://transparency.flocksafety.com/bernardsville-nj-pd,0,0,0,0
Berne IN PD,https://transparency.flocksafety.com/berne-in-pd,0,0,0,0
Berrien County MI SO,https://transparency.flocksafety.com/berrien-county-mi-so,0,0,0,0
Bertram TX PD,https://transparency.flocksafety.com/bertram-tx-pd,0,0,0,0
Berwick LA PD,https://transparency.flocksafety.com/berwick-la-pd,0,0,0,0
Berwyn IL PD,https://transparency.flocksafety.com/berwyn-il-pd,0,0,0,0
Bessemer AL PD,https://transparency.flocksafety.com/bessemer-al-pd,0,0,0,0
Bessemer City NC PD,https://transparency.flocksafety.com/bessemer-city-nc-pd,1,0,0,1
Bethany Beach DE PD,https://transparency.flocksafety.com/bethany-beach-de-pd,0,0,0,0
Bethany OK PD,https://transparency.flocksafety.com/bethany-ok-pd,0,0,0,0
Bethel OH PD,https://transparency.flocksafety.com/bethel-oh-pd,0,0,0,0
Bethel Park PA PD,https://transparency.flocksafety.com/bethel-park-pa-pd,0,0,0,0
Bethel Springs TN PD,https://transparency.flocksafety.com/bethel-springs-tn-pd,0,0,0,0
Bethlehem PA PD,https://transparency.flocksafety.com/bethlehem-pa-pd,0,0,0,0
Bettendorf IA PD,https://transparency.flocksafety.com/bettendorf-ia-pd,0,0,0,0
Beverly Hills CA PD,https://transparency.flocksafety.com/beverly-hills-ca-pd,0,0,0,0
Beverly MA PD,https://transparency.flocksafety.com/beverly-ma-pd,0,0,0,0
Bexar County TX SO,https://transparency.flocksafety.com/bexar-county-tx-so,0,0,0,0
Bexley OH PD,https://transparency.flocksafety.com/bexley-oh-pd,0,0,0,0
Bibb County AL SO,https://transparency.flocksafety.com/bibb-county-al-so,0,0,0,0
Bibb County SO GA,https://transparency.flocksafety.com/bibb-county-so-ga,0,0,0,0
Bienville Parish LA SO,https://transparency.flocksafety.com/bienville-parish-la-so,0,0,0,0
Big Bend WI PD,https://transparency.flocksafety.com/big-bend-wi-pd,0,0,0,0
Billerica MA PD,https://transparency.flocksafety.com/billerica-ma-pd,0,0,0,0
Billings MO PD,https://transparency.flocksafety.com/billings-mo-pd,0,0,0,0
Biltmore Forest NC PD,https://transparency.flocksafety.com/biltmore-forest-nc-pd,0,0,0,0
Binghamton City NY PD,https://transparency.flocksafety.com/binghamton-city-ny-pd,0,0,0,0
Birmingham AL PD,https://transparency.flocksafety.com/birmingham-al-pd,0,0,0,0
Birmingham MI PD,https://transparency.flocksafety.com/birmingham-mi-pd,0,0,0,0
Bishop CA PD,https://transparency.flocksafety.com/bishop-ca-pd,0,0,0,0
Bishopville SC PD,https://transparency.flocksafety.com/bishopville-sc-pd,0,0,0,0
Bixby OK PD,https://transparency.flocksafety.com/bixby-ok-pd,0,0,0,0
Black Diamond WA PD,https://transparency.flocksafety.com/black-diamond-wa-pd,0,0,0,0
Black Mountain NC PD,https://transparency.flocksafety.com/black-mountain-nc-pd,0,0,0,0
Blackford County IN SO,https://transparency.flocksafety.com/blackford-county-in-so,0,0,0,0
Blackman/Leoni Public Safety MI,https://transparency.flocksafety.com/blackman/leoni-public-safety-mi,0,0,0,0
Blacksburg SC PD,https://transparency.flocksafety.com/blacksburg-sc-pd,0,0,0,0
Blacksburg VA PD,https://transparency.flocksafety.com/blacksburg-va-pd,0,0,0,0
Blackshear GA PD,https://transparency.flocksafety.com/blackshear-ga-pd,0,0,0,0
Blackstone VA PD,https://transparency.flocksafety.com/blackstone-va-pd,0,0,0,0
Blaine CO OK SO,https://transparency.flocksafety.com/blaine-co-ok-so,0,0,0,0
Blaine County ID SO,https://transparency.flocksafety.com/blaine-county-id-so,0,0,0,0
Blaine MN PD,https://transparency.flocksafety.com/blaine-mn-pd,0,0,0,0
Blaine TN PD,https://transparency.flocksafety.com/blaine-tn-pd,0,0,0,0
Blairsville GA PD,https://transparency.flocksafety.com/blairsville-ga-pd,1,0,0,1
Blakely GA PD,https://transparency.flocksafety.com/blakely-ga-pd,0,0,0,0
Blakely PA PD,https://transparency.flocksafety.com/blakely-pa-pd,0,0,0,0
Blanchard OK PD,https://transparency.flocksafety.com/blanchard-ok-pd,0,0,0,0
Bland County VA SO,https://transparency.flocksafety.com/bland-county-va-so,0,0,0,0
Bleckley County GA SO,https://transparency.flocksafety.com/bleckley-county-ga-so,0,0,0,0
Blendon Township OH PD,https://transparency.flocksafety.com/blendon-township-oh-pd,0,0,0,0
Bloomfield CT PD,https://transparency.flocksafety.com/bloomfield-ct-pd,0,0,0,0
Bloomfield KY PD,https://transparency.flocksafety.com/bloomfield-ky-pd,0,0,0,0
Bloomfield NM PD,https://transparency.flocksafety.com/bloomfield-nm-pd,0,0,0,0
Bloomfield Twp MI PD,https://transparency.flocksafety.com/bloomfield-twp-mi-pd,0,0,0,0
Bloomingdale GA PD,https://transparency.flocksafety.com/bloomingdale-ga-pd,0,0,0,0
Bloomington IL PD,https://transparency.flocksafety.com/bloomington-il-pd,0,0,0,0
Bloomington IN PD,https://transparency.flocksafety.com/bloomington-in-pd,0,0,0,0
Bloomsburg PA PD,https://transparency.flocksafety.com/bloomsburg-pa-pd,0,0,0,0
Blount County Commission (AL),https://transparency.flocksafety.com/blount-county-commission-(al),0,0,0,0
Blount County TN E-911,https://transparency.flocksafety.com/blount-county-tn-e-911,0,0,0,0
Blount County TN SO,https://transparency.flocksafety.com/blount-county-tn-so,0,0,0,0
Blountsville AL PD,https://transparency.flocksafety.com/blountsville-al-pd,0,0,0,0
Blowing Rock NC PD,https://transparency.flocksafety.com/blowing-rock-nc-pd,0,0,0,0
Blue Ash OH PD,https://transparency.flocksafety.com/blue-ash-oh-pd,0,0,0,0
Blue Island IL PD,https://transparency.flocksafety.com/blue-island-il-pd,1,0,0,1
Blue Lake Rancheria Tribal PD,https://transparency.flocksafety.com/blue-lake-rancheria-tribal-pd,0,0,0,0
Blue Mound TX PD,https://transparency.flocksafety.com/blue-mound-tx-pd,0,0,0,0
Blue Ridge GA PD,https://transparency.flocksafety.com/blue-ridge-ga-pd,0,0,0,0
Blue Springs MO PD,https://transparency.flocksafety.com/blue-springs-mo-pd,0,0,0,0
Bluegrass Narcotics Task Force KY,https://transparency.flocksafety.com/bluegrass-narcotics-task-force-ky,0,0,0,0
Bluffton IN PD,https://transparency.flocksafety.com/bluffton-in-pd,1,0,0,0
Bluffton SC PD,https://transparency.flocksafety.com/bluffton-sc-pd,0,0,0,0
Blytheville AR PD,https://transparency.flocksafety.com/blytheville-ar-pd,0,0,0,0
Boardman Township OH PD,https://transparency.flocksafety.com/boardman-township-oh-pd,1,0,0,1
Boaz AL PD,https://transparency.flocksafety.com/boaz-al-pd,0,0,0,0
Boerne TX PD,https://transparency.flocksafety.com/boerne-tx-pd,0,0,0,0
Bogata TX PD,https://transparency.flocksafety.com/bogata-tx-pd,0,0,0,0
Boiling Springs NC PD,https://transparency.flocksafety.com/boiling-springs-nc-pd,0,0,0,0
Bolingbrook IL PD,https://transparency.flocksafety.com/bolingbrook-il-pd,0,0,0,0
Bond County IL SO,https://transparency.flocksafety.com/bond-county-il-so,0,0,0,0
Bonner Springs KS PD,https://transparency.flocksafety.com/bonner-springs-ks-pd,0,0,0,0
Bonney Lake WA PD,https://transparency.flocksafety.com/bonney-lake-wa-pd,1,0,0,1
Boone County AR SO,https://transparency.flocksafety.com/boone-county-ar-so,0,0,0,0
Boone County IL SO,https://transparency.flocksafety.com/boone-county-il-so,0,0,0,0
Boone County IN SO,https://transparency.flocksafety.com/boone-county-in-so,0,0,0,0
Boone County KY SO,https://transparency.flocksafety.com/boone-county-ky-so,0,0,0,0
Boone County MO SO,https://transparency.flocksafety.com/boone-county-mo-so,0,0,0,0
Boone NC PD,https://transparency.flocksafety.com/boone-nc-pd,0,0,0,0
Boones Mill VA PD,https://transparency.flocksafety.com/boones-mill-va-pd,0,0,0,0
Bordentown TWP NJ PD,https://transparency.flocksafety.com/bordentown-twp-nj-pd,0,0,0,0
Borger TX PD,https://transparency.flocksafety.com/borger-tx-pd,0,0,0,0
Bosque County TX SO,https://transparency.flocksafety.com/bosque-county-tx-so,0,0,0,0
Bossier City LA PD,https://transparency.flocksafety.com/bossier-city-la-pd,0,0,0,0
Bossier Parish LA SO,https://transparency.flocksafety.com/bossier-parish-la-so,0,0,0,0
Boston Heights OH PD,https://transparency.flocksafety.com/boston-heights-oh-pd,1,0,0,1
Botetourt County VA SO,https://transparency.flocksafety.com/botetourt-county-va-so,0,0,0,0
Boulder CO PD,https://transparency.flocksafety.com/boulder-co-pd,1,0,0,0
Boulder County CO SO,https://transparency.flocksafety.com/boulder-county-co-so,0,0,0,0
Bountiful UT PD,https://transparency.flocksafety.com/bountiful-ut-pd,0,0,0,0
Bourbon County KS SO,https://transparency.flocksafety.com/bourbon-county-ks-so,0,0,0,0
Bourbon PD IN,https://transparency.flocksafety.com/bourbon-pd-in,0,0,0,0
Bourbonnais IL PD,https://transparency.flocksafety.com/bourbonnais-il-pd,0,0,0,0
Bowdon GA PD,https://transparency.flocksafety.com/bowdon-ga-pd,0,0,0,0
Bowling Green KY PD,https://transparency.flocksafety.com/bowling-green-ky-pd,0,0,0,0
Bowling Green MO PD,https://transparency.flocksafety.com/bowling-green-mo-pd,0,0,0,0
Bowling Green OH PD,https://transparency.flocksafety.com/bowling-green-oh-pd,0,0,0,0
Bowling Green Warren County Drug Task Force KY,https://transparency.flocksafety.com/bowling-green-warren-county-drug-task-force-ky,0,0,0,0
Boyd TX PD,https://transparency.flocksafety.com/boyd-tx-pd,0,0,0,0
Boyle County KY SO,https://transparency.flocksafety.com/boyle-county-ky-so,0,0,0,0
Boylston MA PD,https://transparency.flocksafety.com/boylston-ma-pd,0,0,0,0
Boynton Beach FL PD,https://transparency.flocksafety.com/boynton-beach-fl-pd,0,0,0,0
Bradford County FL SO,https://transparency.flocksafety.com/bradford-county-fl-so,0,0,0,0
Bradley County AR SO,https://transparency.flocksafety.com/bradley-county-ar-so,0,0,0,0
Bradley IL PD,https://transparency.flocksafety.com/bradley-il-pd,0,0,0,0
Bradley University Campus IL PD,https://transparency.flocksafety.com/bradley-university-campus-il-pd,0,0,0,0
Braidwood IL PD,https://transparency.flocksafety.com/braidwood-il-pd,0,0,0,0
Braintree MA PD,https://transparency.flocksafety.com/braintree-ma-pd,0,0,0,0
Branchburg Twp NJ PD,https://transparency.flocksafety.com/branchburg-twp-nj-pd,0,0,0,0
Branson MO PD,https://transparency.flocksafety.com/branson-mo-pd,0,0,0,0
Brantley County GA SO,https://transparency.flocksafety.com/brantley-county-ga-so,0,0,0,0
Braselton GA PD,https://transparency.flocksafety.com/braselton-ga-pd,0,0,0,0
Bratenahl OH PD,https://transparency.flocksafety.com/bratenahl-oh-pd,1,0,0,0
Brawley CA PD,https://transparency.flocksafety.com/brawley-ca-pd,1,0,0,1
Brazoria County Const Pct 3 (TX),https://transparency.flocksafety.com/brazoria-county-const-pct-3-(tx),0,0,0,0
Brazoria County Const Pct 4 (TX),https://transparency.flocksafety.com/brazoria-county-const-pct-4-(tx),0,0,0,0
Brazoria County TX SO,https://transparency.flocksafety.com/brazoria-county-tx-so,0,0,0,0
Brea CA PD,https://transparency.flocksafety.com/brea-ca-pd,0,0,0,0
Breckenridge CO PD,https://transparency.flocksafety.com/breckenridge-co-pd,0,0,0,0
Breckenridge Hills MO PD,https://transparency.flocksafety.com/breckenridge-hills-mo-pd,0,0,0,0
Breckinridge County KY SO,https://transparency.flocksafety.com/breckinridge-county-ky-so,0,0,0,0
Brecksville OH PD,https://transparency.flocksafety.com/brecksville-oh-pd,0,0,0,0
Breese IL PD,https://transparency.flocksafety.com/breese-il-pd,0,0,0,0
Breezy Point MN PD,https://transparency.flocksafety.com/breezy-point-mn-pd,0,0,0,0
Bremen GA PD,https://transparency.flocksafety.com/bremen-ga-pd,0,0,0,0
Bremen IN PD,https://transparency.flocksafety.com/bremen-in-pd,0,0,0,0
Brent AL PD,https://transparency.flocksafety.com/brent-al-pd,0,0,0,0
Brentwood CA PD,https://transparency.flocksafety.com/brentwood-ca-pd,0,0,0,0
Brentwood MO PD,https://transparency.flocksafety.com/brentwood-mo-pd,0,0,0,0
Brevard County FL SO,https://transparency.flocksafety.com/brevard-county-fl-so,0,0,0,0
Brewster OH PD,https://transparency.flocksafety.com/brewster-oh-pd,0,0,0,0
Brewster WA PD,https://transparency.flocksafety.com/brewster-wa-pd,0,0,0,0
Briarcliffe Acres SC PD,https://transparency.flocksafety.com/briarcliffe-acres-sc-pd,0,0,0,0
Briarwood AL Campus Police,https://transparency.flocksafety.com/briarwood-al-campus-police,0,0,0,0
Brick Township NJ PD,https://transparency.flocksafety.com/brick-township-nj-pd,0,0,0,0
Bridgeport TX PD,https://transparency.flocksafety.com/bridgeport-tx-pd,0,0,0,0
Bridgeport Township MI PD,https://transparency.flocksafety.com/bridgeport-township-mi-pd,0,0,0,0
Bridgeton MO PD,https://transparency.flocksafety.com/bridgeton-mo-pd,0,0,0,0
Bridgeview IL PD,https://transparency.flocksafety.com/bridgeview-il-pd,0,0,0,0
Bridgewater VA PD,https://transparency.flocksafety.com/bridgewater-va-pd,1,0,0,0
Brielle NJ PD,https://transparency.flocksafety.com/brielle-nj-pd,0,0,0,0
Brigham City UT PD,https://transparency.flocksafety.com/brigham-city-ut-pd,0,0,0,0
Brighton AL PD,https://transparency.flocksafety.com/brighton-al-pd,0,0,0,0
Brighton CO PD,https://transparency.flocksafety.com/brighton-co-pd,0,0,0,0
Brighton Town NY PD,https://transparency.flocksafety.com/brighton-town-ny-pd,0,0,0,0
Brillion WI PD,https://transparency.flocksafety.com/brillion-wi-pd,0,0,0,0
Brimfield Township OH PD,https://transparency.flocksafety.com/brimfield-township-oh-pd,1,0,0,0
Brisbane CA PD,https://transparency.flocksafety.com/brisbane-ca-pd,0,0,0,0
Bristol CT PD,https://transparency.flocksafety.com/bristol-ct-pd,0,0,0,0
Bristol IN PD,https://transparency.flocksafety.com/bristol-in-pd,0,0,0,0
Bristol RI PD,https://transparency.flocksafety.com/bristol-ri-pd,0,0,0,0
Bristol RI PD (Do Not Use),https://transparency.flocksafety.com/bristol-ri-pd-(do-not-use),0,0,0,0
Bristow OK PD,https://transparency.flocksafety.com/bristow-ok-pd,0,0,0,0
Broadview Heights OH PD,https://transparency.flocksafety.com/broadview-heights-oh-pd,0,0,0,0
